id,split,group,case_type,language_style,difficulty,raw_text,normalized_text,amount,type,category,wallet,note,currency
VX-SU-004468,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,kuring nampi bonus damel 500k,kuring nampi bonus damel 500000,500000,income,Gaji,,bonus damel,IDR
VX-SU-004469,validation,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,peuting tadi myr langganan aplikasi sakitar 75000,peuting tadi myr langganan aplikasi sakitar 75000,75000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-004470,test,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,kamari aya duit asup 1500000 tina proyék freelance,kamari aya duit asup 1500000 tina proyék freelance,1500000,income,Freelance,,proyék freelance,IDR
VX-SU-004471,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,urang desain logo asup tilu ratus rebu,urang desain logo asup 300000,300000,income,Freelance,,desain logo,IDR
VX-SU-004472,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,tadi aya duit asup lima ratus rebu tina bonus damel,tadi aya duit asup 500000 tina bonus damel,500000,income,Gaji,,bonus damel,IDR
VX-SU-004473,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,minggu ieu meunang duit bulanan 1500000,minggu ieu meunang duit bulanan 1500000,1500000,income,Gaji,,duit bulanan,IDR
VX-SU-004474,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,kuring nampi bonus damel 250000,kuring nampi bonus damel 250000,250000,income,Gaji,,bonus damel,IDR
VX-SU-004475,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,peuting tadi mésér 50rb keur ubar batuk,peuting tadi mésér 50000 keur ubar batuk,50000,expense,Kesehatan,,ubar batuk,IDR
VX-SU-004476,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,poé ieu jajan seblak 10k,poé ieu jajan seblak 10000,10000,expense,Makan & Minum,,seblak,IDR
VX-SU-004477,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,tadi top up game 20000,tadi top up game 20000,20000,expense,Hiburan,,game,IDR
VX-SU-004478,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,minggu ieu mésér kopi 20rb,minggu ieu mésér kopi 20000,20000,expense,Makan & Minum,,kopi,IDR
VX-SU-004479,validation,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,aya duit asup 500000 tina proyék freelance,aya duit asup 500000 tina proyék freelance,500000,income,Freelance,,proyék freelance,IDR
VX-SU-004480,test,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,tadi desain logo asup 100k,tadi desain logo asup 100000,100000,income,Freelance,,desain logo,IDR
VX-SU-004481,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,mli kuota internét 25000,mli kuota internét 25000,25000,expense,Tagihan & Utilitas,,kuota internét,IDR
VX-SU-004482,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,minggu ieu mayar apoték 75rb,minggu ieu mayar apoték 75000,75000,expense,Kesehatan,,apoték,IDR
VX-SU-004483,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,peuting tadi myr 50k keur cai,peuting tadi myr 50000 keur cai,50000,expense,Tagihan & Utilitas,,tagihan cai,IDR
VX-SU-004484,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,kuring mli kopi sakitar 15k,kuring mli kopi sakitar 15000,15000,expense,Makan & Minum,,kopi,IDR
VX-SU-004485,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,aya duit asup 2000000 tina gajih,aya duit asup 2000000 tina gajih,2000000,income,Gaji,,gajih,IDR
VX-SU-004486,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,abdi ngadamel website asup tujuh ratus lima puluh rebu,abdi ngadamel website asup 750000,750000,income,Freelance,,ngadamel website,IDR
VX-SU-004487,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,sim kuring meuli kuota internét 100k,sim kuring meuli kuota internét 100000,100000,expense,Tagihan & Utilitas,,kuota internét,IDR
VX-SU-004488,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,kamari listrik 150rb,kamari listrik 150000,150000,expense,Tagihan & Utilitas,,listrik,IDR
VX-SU-004489,validation,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,abdi pulsa 50000,abdi pulsa 50000,50000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-004490,test,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,sim kuring duit bulanan asup 750rb we,sim kuring duit bulanan asup 750000 we,750000,income,Gaji,,duit bulanan,IDR
VX-SU-004491,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,aya duit asup 250k tina desain logo,aya duit asup 250000 tina desain logo,250000,income,Freelance,,desain logo,IDR
VX-SU-004492,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,sim kuring parkir motor 7rb deui,sim kuring parkir motor 7000 deui,7000,expense,Transportasi,,parkir motor,IDR
VX-SU-004493,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,kamari mésér kopi 15rb,kamari mésér kopi 15000,15000,expense,Makan & Minum,,kopi,IDR
VX-SU-004494,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,isuk tadi bioskop 60k,isuk tadi bioskop 60000,60000,expense,Hiburan,,bioskop,IDR
VX-SU-004495,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,kuring myr netflix 54rb,kuring myr netflix 54000,54000,expense,Hiburan,,netflix,IDR
VX-SU-004496,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,minggu ieu langganan aplikasi 75k,minggu ieu langganan aplikasi 75000,75000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-004497,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,minggu ieu bonus damel asup 500rb,minggu ieu bonus damel asup 500000,500000,income,Gaji,,bonus damel,IDR
VX-SU-004498,train,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,minggu ieu meuli tiket konser dua ratus lima puluh rebu,minggu ieu meuli tiket konser 250000,250000,expense,Hiburan,,tiket konser,IDR
VX-SU-004499,validation,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,ngalereskeun bug aplikasi asup 100rb,ngalereskeun bug aplikasi asup 100000,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004500,test,slang_typo_noisy_sunda,slang_typo_noisy_sunda,su,medium,urang mésér lima puluh rebu keur vitamin,urang mésér 50000 keur vitamin,50000,expense,Kesehatan,,vitamin,IDR
VX-SU-004501,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang duit asup dua ratus lima puluh rebu desain logo,urang duit asup 250000 desain logo,250000,income,Freelance,,desain logo,IDR
VX-SU-004502,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi habis 250rb keur tiket konser,peuting tadi habis 250000 keur tiket konser,250000,expense,Hiburan,,tiket konser,IDR
VX-SU-004503,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi kapaké 10000 jang parkir motor,tadi kapaké 10000 jang parkir motor,10000,expense,Transportasi,,parkir motor,IDR
VX-SU-004504,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu asup Rp100.000 tina ngalereskeun bug aplikasi,poé ieu asup 100000 tina ngalereskeun bug aplikasi,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004505,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi duit asup 1500rb duit bulanan,isuk tadi duit asup 1500000 duit bulanan,1500000,income,Gaji,,duit bulanan,IDR
VX-SU-004506,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring meunang saratus rébu ngalereskeun bug aplikasi,sim kuring meunang 100000 ngalereskeun bug aplikasi,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004507,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu kaluar Rp50.000 keur tol,minggu ieu kaluar 50000 keur tol,50000,expense,Transportasi,,tol,IDR
VX-SU-004508,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu asup saratus rebu tina desain logo,minggu ieu asup 100000 tina desain logo,100000,income,Freelance,,desain logo,IDR
VX-SU-004509,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi meunang dua juta lima ratus rébu gajih,tadi meunang 2500000 gajih,2500000,income,Gaji,,gajih,IDR
VX-SU-004510,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi saldo nambahan saratus rébu ngalereskeun bug aplikasi,isuk tadi saldo nambahan 100000 ngalereskeun bug aplikasi,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004511,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi asup 1000rb tina duit bulanan,peuting tadi asup 1000000 tina duit bulanan,1000000,income,Gaji,,duit bulanan,IDR
VX-SU-004512,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi kaluar lima ratus rébu keur tiket konser,isuk tadi kaluar 500000 keur tiket konser,500000,expense,Hiburan,,tiket konser,IDR
VX-SU-004513,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring saldo nambahan 2000rb gajih,kuring saldo nambahan 2000000 gajih,2000000,income,Gaji,,gajih,IDR
VX-SU-004514,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,duit kaluar lima belas rébu tol,duit kaluar 15000 tol,15000,expense,Transportasi,,tol,IDR
VX-SU-004515,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi saldo nambahan Rp1.500.000 duit bulanan,isuk tadi saldo nambahan 1500000 duit bulanan,1500000,income,Gaji,,duit bulanan,IDR
VX-SU-004516,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring kaluar tilu puluh rébu keur masker,kuring kaluar 30000 keur masker,30000,expense,Kesehatan,,masker,IDR
VX-SU-004517,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi meunang 100rb ngalereskeun bug aplikasi,peuting tadi meunang 100000 ngalereskeun bug aplikasi,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004518,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi duit kaluar lima belas rébu ojék online,tadi duit kaluar 15000 ojék online,15000,expense,Transportasi,,ojék online,IDR
VX-SU-004519,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang saldo nambahan Rp100.000 ngalereskeun bug aplikasi,urang saldo nambahan 100000 ngalereskeun bug aplikasi,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004520,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,duit asup 250000 proyék freelance,duit asup 250000 proyék freelance,250000,income,Freelance,,proyék freelance,IDR
VX-SU-004521,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari kapaké 5000 jang cilok,kamari kapaké 5000 jang cilok,5000,expense,Makan & Minum,,cilok,IDR
VX-SU-004522,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu habis Rp300.000 keur listrik,poé ieu habis 300000 keur listrik,300000,expense,Tagihan & Utilitas,,listrik,IDR
VX-SU-004523,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring habis saratus rebu keur kuota internét,kuring habis 100000 keur kuota internét,100000,expense,Tagihan & Utilitas,,kuota internét,IDR
VX-SU-004524,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring kaluar Rp65.000 keur netflix,sim kuring kaluar 65000 keur netflix,65000,expense,Hiburan,,netflix,IDR
VX-SU-004525,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi kaluar tujuh puluh lima rébu keur vitamin,tadi kaluar 75000 keur vitamin,75000,expense,Kesehatan,,vitamin,IDR
VX-SU-004526,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi asup 300000 tina desain logo,tadi asup 300000 tina desain logo,300000,income,Freelance,,desain logo,IDR
VX-SU-004527,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi duit kaluar dalapan belas rébu kopi,isuk tadi duit kaluar 18000 kopi,18000,expense,Makan & Minum,,kopi,IDR
VX-SU-004528,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi asup tujuh ratus lima puluh rébu tina bonus damel,isuk tadi asup 750000 tina bonus damel,750000,income,Gaji,,bonus damel,IDR
VX-SU-004529,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang saldo nambahan hiji juta lima ratus rébu duit bulanan,urang saldo nambahan 1500000 duit bulanan,1500000,income,Gaji,,duit bulanan,IDR
VX-SU-004530,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi duit asup hiji juta bonus damel,abdi duit asup 1000000 bonus damel,1000000,income,Gaji,,bonus damel,IDR
VX-SU-004531,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,asup 750rb tina duit bulanan,asup 750000 tina duit bulanan,750000,income,Gaji,,duit bulanan,IDR
VX-SU-004532,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,habis 20rb keur masker,habis 20000 keur masker,20000,expense,Kesehatan,,masker,IDR
VX-SU-004533,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu saldo nambahan 1000000 duit bulanan,poé ieu saldo nambahan 1000000 duit bulanan,1000000,income,Gaji,,duit bulanan,IDR
VX-SU-004534,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu kaluar Rp7.000 keur angkot,minggu ieu kaluar 7000 keur angkot,7000,expense,Transportasi,,angkot,IDR
VX-SU-004535,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang kaluar dua puluh rébu keur bensin,urang kaluar 20000 keur bensin,20000,expense,Transportasi,,bensin,IDR
VX-SU-004536,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang duit kaluar 30000 masker,urang duit kaluar 30000 masker,30000,expense,Kesehatan,,masker,IDR
VX-SU-004537,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi habis 150000 keur kuota internét,peuting tadi habis 150000 keur kuota internét,150000,expense,Tagihan & Utilitas,,kuota internét,IDR
VX-SU-004538,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring saldo nambahan hiji juta lima ratus rébu proyék freelance,sim kuring saldo nambahan 1500000 proyék freelance,1500000,income,Freelance,,proyék freelance,IDR
VX-SU-004539,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring duit asup dua ratus lima puluh rébu desain logo,kuring duit asup 250000 desain logo,250000,income,Freelance,,desain logo,IDR
VX-SU-004540,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi meunang lima ratus rébu bonus damel,tadi meunang 500000 bonus damel,500000,income,Gaji,,bonus damel,IDR
VX-SU-004541,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi duit asup lima ratus rébu ngalereskeun bug aplikasi,tadi duit asup 500000 ngalereskeun bug aplikasi,500000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004542,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang duit kaluar sapuluh rebu parkir motor,urang duit kaluar 10000 parkir motor,10000,expense,Transportasi,,parkir motor,IDR
VX-SU-004543,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari asup 250rb tina bonus damel,kamari asup 250000 tina bonus damel,250000,income,Gaji,,bonus damel,IDR
VX-SU-004544,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi asup 1000rb tina bonus damel,isuk tadi asup 1000000 tina bonus damel,1000000,income,Gaji,,bonus damel,IDR
VX-SU-004545,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari duit asup Rp2.500.000 gajih,kamari duit asup 2500000 gajih,2500000,income,Gaji,,gajih,IDR
VX-SU-004546,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu kaluar dua ratus lima puluh rébu keur tiket konser,poé ieu kaluar 250000 keur tiket konser,250000,expense,Hiburan,,tiket konser,IDR
VX-SU-004547,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi duit asup 1000rb bonus damel,abdi duit asup 1000000 bonus damel,1000000,income,Gaji,,bonus damel,IDR
VX-SU-004548,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi meunang 2000000 gajih,tadi meunang 2000000 gajih,2000000,income,Gaji,,gajih,IDR
VX-SU-004549,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring kapaké Rp150.000 jang baju,sim kuring kapaké 150000 jang baju,150000,expense,Belanja,,baju,IDR
VX-SU-004550,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang asup Rp250.000 tina bonus damel,urang asup 250000 tina bonus damel,250000,income,Gaji,,bonus damel,IDR
VX-SU-004551,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring duit kaluar Rp100.000 pulsa,sim kuring duit kaluar 100000 pulsa,100000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-004552,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi duit asup lima ratus rebu bonus damel,tadi duit asup 500000 bonus damel,500000,income,Gaji,,bonus damel,IDR
VX-SU-004553,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu duit kaluar 12rb angkot,poé ieu duit kaluar 12000 angkot,12000,expense,Transportasi,,angkot,IDR
VX-SU-004554,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari habis 50000 keur cai,kamari habis 50000 keur cai,50000,expense,Tagihan & Utilitas,,tagihan cai,IDR
VX-SU-004555,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi saldo nambahan 100000 ngalereskeun bug aplikasi,isuk tadi saldo nambahan 100000 ngalereskeun bug aplikasi,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004556,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu kapaké 5rb jang cilok,poé ieu kapaké 5000 jang cilok,5000,expense,Makan & Minum,,cilok,IDR
VX-SU-004557,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi kapaké 75rb jang apoték,isuk tadi kapaké 75000 jang apoték,75000,expense,Kesehatan,,apoték,IDR
VX-SU-004558,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari kapaké dalapan belas rébu jang seblak,kamari kapaké 18000 jang seblak,18000,expense,Makan & Minum,,seblak,IDR
VX-SU-004559,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi habis saratus rébu keur skincare,isuk tadi habis 100000 keur skincare,100000,expense,Belanja,,skincare,IDR
VX-SU-004560,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring saldo nambahan 250000 bonus damel,kuring saldo nambahan 250000 bonus damel,250000,income,Gaji,,bonus damel,IDR
VX-SU-004561,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi kapaké 100000 jang baju,abdi kapaké 100000 jang baju,100000,expense,Belanja,,baju,IDR
VX-SU-004562,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang saldo nambahan 500rb bonus damel,urang saldo nambahan 500000 bonus damel,500000,income,Gaji,,bonus damel,IDR
VX-SU-004563,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi habis 50000 keur skincare,isuk tadi habis 50000 keur skincare,50000,expense,Belanja,,skincare,IDR
VX-SU-004564,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring kaluar lima belas rebu keur sangu goréng,sim kuring kaluar 15000 keur sangu goréng,15000,expense,Makan & Minum,,sangu goréng,IDR
VX-SU-004565,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring duit kaluar 18000 kopi,kuring duit kaluar 18000 kopi,18000,expense,Makan & Minum,,kopi,IDR
VX-SU-004566,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi asup hiji juta tina bonus damel,abdi asup 1000000 tina bonus damel,1000000,income,Gaji,,bonus damel,IDR
VX-SU-004567,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi habis Rp300.000 keur wifi,isuk tadi habis 300000 keur wifi,300000,expense,Tagihan & Utilitas,,wifi,IDR
VX-SU-004568,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu habis 100rb keur karaoke,minggu ieu habis 100000 keur karaoke,100000,expense,Hiburan,,karaoke,IDR
VX-SU-004569,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari habis Rp12.000 keur cilok,kamari habis 12000 keur cilok,12000,expense,Makan & Minum,,cilok,IDR
VX-SU-004570,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi kaluar 100rb keur karaoke,abdi kaluar 100000 keur karaoke,100000,expense,Hiburan,,karaoke,IDR
VX-SU-004571,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang habis 100rb keur karaoke,urang habis 100000 keur karaoke,100000,expense,Hiburan,,karaoke,IDR
VX-SU-004572,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi meunang tujuh ratus rebu proyék freelance,isuk tadi meunang 700000 proyék freelance,700000,income,Freelance,,proyék freelance,IDR
VX-SU-004573,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu meunang Rp200.000 ngalereskeun bug aplikasi,poé ieu meunang 200000 ngalereskeun bug aplikasi,200000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004574,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi meunang Rp5.000.000 gajih,tadi meunang 5000000 gajih,5000000,income,Gaji,,gajih,IDR
VX-SU-004575,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu kaluar Rp50.000 keur bioskop,minggu ieu kaluar 50000 keur bioskop,50000,expense,Hiburan,,bioskop,IDR
VX-SU-004576,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi habis 300rb keur wifi,peuting tadi habis 300000 keur wifi,300000,expense,Tagihan & Utilitas,,wifi,IDR
VX-SU-004577,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi asup Rp250.000 tina bonus damel,tadi asup 250000 tina bonus damel,250000,income,Gaji,,bonus damel,IDR
VX-SU-004578,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi asup saratus rébu tina ngalereskeun bug aplikasi,peuting tadi asup 100000 tina ngalereskeun bug aplikasi,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004579,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,kapaké 30000 jang cai,kapaké 30000 jang cai,30000,expense,Tagihan & Utilitas,,tagihan cai,IDR
VX-SU-004580,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu habis 15rb keur hayam géprék,minggu ieu habis 15000 keur hayam géprék,15000,expense,Makan & Minum,,hayam géprék,IDR
VX-SU-004581,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring saldo nambahan 350000 ngalereskeun bug aplikasi,sim kuring saldo nambahan 350000 ngalereskeun bug aplikasi,350000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004582,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi habis lima puluh rébu keur kuota internét,peuting tadi habis 50000 keur kuota internét,50000,expense,Tagihan & Utilitas,,kuota internét,IDR
VX-SU-004583,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi duit asup lima ratus rébu ngalereskeun bug aplikasi,abdi duit asup 500000 ngalereskeun bug aplikasi,500000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004584,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,asup 350rb tina ngalereskeun bug aplikasi,asup 350000 tina ngalereskeun bug aplikasi,350000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004585,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu saldo nambahan 750000 duit bulanan,poé ieu saldo nambahan 750000 duit bulanan,750000,income,Gaji,,duit bulanan,IDR
VX-SU-004586,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring meunang tujuh ratus lima puluh rebu ngadamel website,sim kuring meunang 750000 ngadamel website,750000,income,Freelance,,ngadamel website,IDR
VX-SU-004587,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang kaluar Rp12.000 keur cilok,urang kaluar 12000 keur cilok,12000,expense,Makan & Minum,,cilok,IDR
VX-SU-004588,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi saldo nambahan lima ratus rébu duit bulanan,tadi saldo nambahan 500000 duit bulanan,500000,income,Gaji,,duit bulanan,IDR
VX-SU-004589,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi kaluar saratus rebu keur game,peuting tadi kaluar 100000 keur game,100000,expense,Hiburan,,game,IDR
VX-SU-004590,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi kapaké genep puluh lima rébu jang netflix,abdi kapaké 65000 jang netflix,65000,expense,Hiburan,,netflix,IDR
VX-SU-004591,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi asup Rp1.000.000 tina duit bulanan,isuk tadi asup 1000000 tina duit bulanan,1000000,income,Gaji,,duit bulanan,IDR
VX-SU-004592,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi duit kaluar 10000 parkir motor,isuk tadi duit kaluar 10000 parkir motor,10000,expense,Transportasi,,parkir motor,IDR
VX-SU-004593,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi duit asup Rp100.000 ngalereskeun bug aplikasi,peuting tadi duit asup 100000 ngalereskeun bug aplikasi,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004594,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari duit asup Rp2.500.000 gajih nya,kamari duit asup 2500000 gajih nya,2500000,income,Gaji,,gajih,IDR
VX-SU-004595,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring habis 100rb keur dokter,kuring habis 100000 keur dokter,100000,expense,Kesehatan,,dokter,IDR
VX-SU-004596,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi duit asup 500rb ngadamel website,isuk tadi duit asup 500000 ngadamel website,500000,income,Freelance,,ngadamel website,IDR
VX-SU-004597,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,saldo nambahan Rp500.000 ngalereskeun bug aplikasi,saldo nambahan 500000 ngalereskeun bug aplikasi,500000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004598,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari habis 15000 keur seblak,kamari habis 15000 keur seblak,15000,expense,Makan & Minum,,seblak,IDR
VX-SU-004599,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu habis saratus rebu keur dokter,poé ieu habis 100000 keur dokter,100000,expense,Kesehatan,,dokter,IDR
VX-SU-004600,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi duit kaluar 250000 sapatu,tadi duit kaluar 250000 sapatu,250000,expense,Belanja,,sapatu,IDR
VX-SU-004601,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring duit kaluar 75000 langganan aplikasi,kuring duit kaluar 75000 langganan aplikasi,75000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-004602,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring kaluar 50rb keur langganan aplikasi,kuring kaluar 50000 keur langganan aplikasi,50000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-004603,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi saldo nambahan tujuh ratus lima puluh rébu duit bulanan,tadi saldo nambahan 750000 duit bulanan,750000,income,Gaji,,duit bulanan,IDR
