id,split,group,difficulty,raw_text,normalized_text,expected_amount,predicted_amount,amount_correct,expected_type,predicted_type,type_correct,expected_category,predicted_category,category_correct,expected_wallet,predicted_wallet,wallet_correct,expected_note,predicted_note,note_correct,expected_currency,predicted_currency,currency_correct,exact_match,predicted_json
VX-SU-003760,test,sundanese_daily_conversation,easy,kamari nampi bayaran dua ratus lima puluh rébu tina desain logo,kamari nampi bayaran 250000 tina desain logo,250000,250000,True,income,income,True,Freelance,Freelance,True,,,True,desain logo,desain,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""desain"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003770,test,sundanese_daily_conversation,easy,abdi asup hiji juta lima ratus rébu tina duit bulanan,abdi asup 1500000 tina duit bulanan,1500000,1500000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003780,test,sundanese_daily_conversation,easy,poé ieu mayar netflix sakitar tujuh puluh lima rebu nya,poé ieu mayar netflix sakitar 75000 nya,75000,75000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,netflix,netflix,True,IDR,IDR,True,True,"{""amount"": 75000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""netflix"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003790,test,sundanese_daily_conversation,easy,kuring aya duit asup tilu ratus lima puluh rébu tina ngalereskeun bug aplikasi,kuring aya duit asup 350000 tina ngalereskeun bug aplikasi,350000,350000,True,income,income,True,Freelance,Freelance,True,,,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 350000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003800,test,sundanese_daily_conversation,easy,poé ieu dibayar desain logo 150rb,poé ieu dibayar desain logo 150000,150000,150000,True,income,income,True,Freelance,Freelance,True,,,True,desain logo,desain,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""desain"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003810,test,sundanese_daily_conversation,easy,kamari mayar cai Rp100.000,kamari mayar cai 100000,100000,100000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,tagihan cai,cai,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""cai"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003820,test,sundanese_daily_conversation,easy,aya duit asup 3500000 tina gajih nya,aya duit asup 3500000 tina gajih nya,3500000,3500000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 3500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003830,test,sundanese_daily_conversation,easy,abdi meuli vitamin tujuh puluh lima rebu,abdi meuli vitamin 75000,75000,75000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,vitamin,vitamin,True,IDR,IDR,True,True,"{""amount"": 75000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""vitamin"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003840,test,sundanese_daily_conversation,easy,jajan kopi dua belas rebu,jajan kopi 12000,12000,12000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,kopi,kopi,True,IDR,IDR,True,True,"{""amount"": 12000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""kopi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003850,test,sundanese_daily_conversation,easy,isuk tadi mésér sapuluh rébu keur masker mah,isuk tadi mésér 10000 keur masker mah,10000,10000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,masker,masker,True,IDR,IDR,True,True,"{""amount"": 10000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""masker"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003860,test,sundanese_daily_conversation,easy,tadi apoték lima puluh rebu,tadi apoték 50000,50000,50000,True,expense,,False,Kesehatan,Kesehatan,True,,,True,apoték,apoték,True,IDR,IDR,True,False,"{""amount"": 50000, ""type"": null, ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""apoték"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003870,test,sundanese_daily_conversation,easy,urang nampi dua ratus lima puluh rebu tina bonus damel,urang nampi 250000 tina bonus damel,250000,250000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003880,test,sundanese_daily_conversation,easy,peuting tadi aya duit asup Rp150.000 tina desain logo,peuting tadi aya duit asup 150000 tina desain logo,150000,150000,True,income,income,True,Freelance,Freelance,True,,,True,desain logo,desain,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""desain"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003890,test,sundanese_daily_conversation,easy,tadi sabun Rp20.000,tadi sabun 20000,20000,20000,True,expense,,False,Belanja,Belanja,True,,,True,sabun,sabun,True,IDR,IDR,True,False,"{""amount"": 20000, ""type"": null, ""category"": ""Belanja"", ""wallet"": null, ""note"": ""sabun"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003900,test,sundanese_daily_conversation,easy,isuk tadi sampo Rp25.000 deui,isuk tadi sampo 25000 deui,25000,25000,True,expense,,False,Belanja,Belanja,True,,,True,sampo,sampo,True,IDR,IDR,True,False,"{""amount"": 25000, ""type"": null, ""category"": ""Belanja"", ""wallet"": null, ""note"": ""sampo"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003910,test,sundanese_daily_conversation,easy,asup Rp1.000.000 tina duit bulanan,asup 1000000 tina duit bulanan,1000000,1000000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 1000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003920,test,sundanese_daily_conversation,easy,tadi aya duit asup dua juta tina gajih,tadi aya duit asup 2000000 tina gajih,2000000,2000000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 2000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003930,test,sundanese_daily_conversation,easy,isuk tadi top up saratus lima puluh rébu keur game,isuk tadi top up 150000 keur game,150000,150000,True,expense,transfer,False,Hiburan,Transfer,False,,,True,game,top up,False,IDR,IDR,True,False,"{""amount"": 150000, ""type"": ""transfer"", ""category"": ""Transfer"", ""wallet"": null, ""note"": ""top up"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003940,test,sundanese_daily_conversation,easy,kamari desain logo asup Rp100.000,kamari desain logo asup 100000,100000,100000,True,income,income,True,Freelance,Freelance,True,,,True,desain logo,desain,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""desain"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003950,test,sundanese_daily_conversation,easy,tadi ngadamel website asup Rp1.500.000,tadi ngadamel website asup 1500000,1500000,1500000,True,income,income,True,Freelance,Freelance,True,,,True,ngadamel website,website,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""website"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003960,test,sundanese_daily_conversation,easy,minggu ieu nampi bayaran ngadamel website 1500000,minggu ieu nampi bayaran ngadamel website 1500000,1500000,1500000,True,income,income,True,Freelance,Freelance,True,,,True,ngadamel website,website,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""website"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003970,test,sundanese_daily_conversation,easy,tadi ngalereskeun bug aplikasi asup saratus rebu,tadi ngalereskeun bug aplikasi asup 100000,100000,100000,True,income,income,True,Freelance,Freelance,True,,,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003980,test,sundanese_daily_conversation,easy,urang aya duit asup Rp1.000.000 tina duit bulanan,urang aya duit asup 1000000 tina duit bulanan,1000000,1000000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 1000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003990,test,sundanese_daily_conversation,easy,isuk tadi mésér dahar siang sakitar 20rb,isuk tadi mésér dahar siang sakitar 20000,20000,20000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,dahar siang,dahar,True,IDR,IDR,True,True,"{""amount"": 20000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""dahar"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004000,test,sundanese_daily_conversation,easy,mayar saratus rébu keur netflix mah,mayar 100000 keur netflix mah,100000,100000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,netflix,netflix,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""netflix"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004010,test,slang_typo_noisy_sunda,medium,poé ieu asup 3500rb tina gajih,poé ieu asup 3500000 tina gajih,3500000,3500000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 3500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004020,test,slang_typo_noisy_sunda,medium,urang aya duit asup 2000k tina gajih,urang aya duit asup 2000000 tina gajih,2000000,2000000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 2000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004030,test,slang_typo_noisy_sunda,medium,kuring meunang duit bulanan 1500000,kuring meunang duit bulanan 1500000,1500000,1500000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004040,test,slang_typo_noisy_sunda,medium,sim kuring ojol 12000,sim kuring ojol 12000,12000,12000,True,expense,,False,Transportasi,Transportasi,True,,,True,ojék online,ojol,False,IDR,IDR,True,False,"{""amount"": 12000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004050,test,slang_typo_noisy_sunda,medium,tadi myr 50k keur listrik,tadi myr 50000 keur listrik,50000,50000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,listrik,listrik,True,IDR,IDR,True,True,"{""amount"": 50000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""listrik"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004060,test,slang_typo_noisy_sunda,medium,peuting tadi nampi gajih 2500rb,peuting tadi nampi gajih 2500000,2500000,2500000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 2500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004070,test,slang_typo_noisy_sunda,medium,dibayar desain logo 150rb,dibayar desain logo 150000,150000,150000,True,income,income,True,Freelance,Freelance,True,,,True,desain logo,desain,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""desain"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004080,test,slang_typo_noisy_sunda,medium,kamari meunang 500k tina duit bulanan,kamari meunang 500000 tina duit bulanan,500000,500000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004090,test,slang_typo_noisy_sunda,medium,peuting tadi roti 10000,peuting tadi roti 10000,10000,10000,True,expense,,False,Makan & Minum,Makan & Minum,True,,,True,roti,roti,True,IDR,IDR,True,False,"{""amount"": 10000, ""type"": null, ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""roti"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004100,test,slang_typo_noisy_sunda,medium,kamari meser seblak sakitar 10rb,kamari meser seblak sakitar 10000,10000,10000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,seblak,seblak,True,IDR,IDR,True,True,"{""amount"": 10000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""seblak"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004110,test,slang_typo_noisy_sunda,medium,abdi mayar wifi sakitar 300k,abdi mayar wifi sakitar 300000,300000,300000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,wifi,wifi,True,IDR,IDR,True,True,"{""amount"": 300000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""wifi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004120,test,slang_typo_noisy_sunda,medium,kamari aya duit asup 350rb tina ngalereskeun bug aplikasi,kamari aya duit asup 350000 tina ngalereskeun bug aplikasi,350000,350000,True,income,income,True,Freelance,Freelance,True,,,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 350000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004130,test,slang_typo_noisy_sunda,medium,urang mayar ojol sakitar 30000,urang mayar ojol sakitar 30000,30000,30000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,ojék online,ojol,False,IDR,IDR,True,True,"{""amount"": 30000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004140,test,slang_typo_noisy_sunda,medium,minggu ieu nampi 750000 tina bonus damel,minggu ieu nampi 750000 tina bonus damel,750000,750000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 750000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004150,test,slang_typo_noisy_sunda,medium,sim kuring bioskop 50k,sim kuring bioskop 50000,50000,50000,True,expense,,False,Hiburan,Hiburan,True,,,True,bioskop,bioskop,True,IDR,IDR,True,False,"{""amount"": 50000, ""type"": null, ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""bioskop"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004160,test,slang_typo_noisy_sunda,medium,isuk tadi aya duit asup 250k tina bonus damel,isuk tadi aya duit asup 250000 tina bonus damel,250000,250000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004170,test,slang_typo_noisy_sunda,medium,kuring apoték 50000,kuring apoték 50000,50000,50000,True,expense,,False,Kesehatan,Kesehatan,True,,,True,apoték,apoték,True,IDR,IDR,True,False,"{""amount"": 50000, ""type"": null, ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""apoték"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004180,test,slang_typo_noisy_sunda,medium,kuring aya duit asup 250k tina bonus damel,kuring aya duit asup 250000 tina bonus damel,250000,250000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004190,test,slang_typo_noisy_sunda,medium,abdi desain logo asup 250k,abdi desain logo asup 250000,250000,250000,True,income,income,True,Freelance,Freelance,True,,,True,desain logo,desain,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""desain"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004200,test,slang_typo_noisy_sunda,medium,abdi bioskop lima puluh rebu,abdi bioskop 50000,50000,50000,True,expense,,False,Hiburan,Hiburan,True,,,True,bioskop,bioskop,True,IDR,IDR,True,False,"{""amount"": 50000, ""type"": null, ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""bioskop"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004210,test,slang_typo_noisy_sunda,medium,sim kuring aya duit asup hiji juta lima ratus rébu tina proyék freelance,sim kuring aya duit asup 1500000 tina proyék freelance,1500000,1500000,True,income,income,True,Freelance,Freelance,True,,,True,proyék freelance,freelance,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""freelance"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004220,test,slang_typo_noisy_sunda,medium,kamari bonus damel asup 1000rb,kamari bonus damel asup 1000000,1000000,1000000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 1000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004230,test,slang_typo_noisy_sunda,medium,poé ieu myr listrik saratus rebu,poé ieu myr listrik 100000,100000,100000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,listrik,listrik,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""listrik"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004240,test,slang_typo_noisy_sunda,medium,peuting tadi myr 60k keur bioskop,peuting tadi myr 60000 keur bioskop,60000,60000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,bioskop,bioskop,True,IDR,IDR,True,True,"{""amount"": 60000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""bioskop"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004250,test,slang_typo_noisy_sunda,medium,poé ieu asup 1500000 tina gajih,poé ieu asup 1500000 tina gajih,1500000,1500000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004260,test,slang_typo_noisy_sunda,medium,peuting tadi tiket konser dua ratus lima puluh rebu,peuting tadi tiket konser 250000,250000,250000,True,expense,,False,Hiburan,Hiburan,True,,,True,tiket konser,konser,True,IDR,IDR,True,False,"{""amount"": 250000, ""type"": null, ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""konser"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004270,test,slang_typo_noisy_sunda,medium,sim kuring aya duit asup 500rb tina bonus damel,sim kuring aya duit asup 500000 tina bonus damel,500000,500000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004280,test,slang_typo_noisy_sunda,medium,kamari mayar netflix 65000,kamari mayar netflix 65000,65000,65000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,netflix,netflix,True,IDR,IDR,True,True,"{""amount"": 65000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""netflix"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004290,test,slang_typo_noisy_sunda,medium,minggu ieu dokter 150rb,minggu ieu dokter 150000,150000,150000,True,expense,,False,Kesehatan,Kesehatan,True,,,True,dokter,dokter,True,IDR,IDR,True,False,"{""amount"": 150000, ""type"": null, ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""dokter"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004300,test,slang_typo_noisy_sunda,medium,kuring desain logo asup 100rb,kuring desain logo asup 100000,100000,100000,True,income,income,True,Freelance,Freelance,True,,,True,desain logo,desain,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""desain"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004310,test,slang_typo_noisy_sunda,medium,isuk tadi aya duit asup 500000 tina ngalereskeun bug aplikasi,isuk tadi aya duit asup 500000 tina ngalereskeun bug aplikasi,500000,500000,True,income,income,True,Freelance,Freelance,True,,,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004320,test,slang_typo_noisy_sunda,medium,poé ieu pulsa 100000,poé ieu pulsa 100000,100000,100000,True,expense,,False,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,pulsa,pulsa,True,IDR,IDR,True,False,"{""amount"": 100000, ""type"": null, ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""pulsa"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004330,test,slang_typo_noisy_sunda,medium,urang gajih asup 2000000,urang gajih asup 2000000,2000000,2000000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 2000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004340,test,slang_typo_noisy_sunda,medium,peuting tadi mli 30000 keur vitamin,peuting tadi mli 30000 keur vitamin,30000,30000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,vitamin,vitamin,True,IDR,IDR,True,True,"{""amount"": 30000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""vitamin"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004350,test,slang_typo_noisy_sunda,medium,peuting tadi mli bensin 30k,peuting tadi mli bensin 30000,30000,30000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,bensin,bensin,True,IDR,IDR,True,True,"{""amount"": 30000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""bensin"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004360,test,slang_typo_noisy_sunda,medium,abdi angkot 5k,abdi angkot 5000,5000,5000,True,expense,,False,Transportasi,Transportasi,True,,,True,angkot,angkot,True,IDR,IDR,True,False,"{""amount"": 5000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""angkot"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004370,test,slang_typo_noisy_sunda,medium,poé ieu aya duit asup 1000000 tina proyék freelance,poé ieu aya duit asup 1000000 tina proyék freelance,1000000,1000000,True,income,income,True,Freelance,Freelance,True,,,True,proyék freelance,freelance,True,IDR,IDR,True,True,"{""amount"": 1000000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""freelance"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004380,test,slang_typo_noisy_sunda,medium,abdi dibayar dua ratus rebu tina ngalereskeun bug aplikasi,abdi dibayar 200000 tina ngalereskeun bug aplikasi,200000,200000,True,income,income,True,Freelance,Freelance,True,,,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 200000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004390,test,slang_typo_noisy_sunda,medium,sim kuring nampi bayaran desain logo saratus rebu,sim kuring nampi bayaran desain logo 100000,100000,100000,True,income,income,True,Freelance,Freelance,True,,,True,desain logo,desain,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""desain"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004400,test,slang_typo_noisy_sunda,medium,tadi ngalereskeun bug aplikasi asup 350k,tadi ngalereskeun bug aplikasi asup 350000,350000,350000,True,income,income,True,Freelance,Freelance,True,,,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 350000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004410,test,slang_typo_noisy_sunda,medium,minggu ieu bonus damel asup 750rb,minggu ieu bonus damel asup 750000,750000,750000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 750000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004420,test,slang_typo_noisy_sunda,medium,kamari mli 100rb keur vitamin,kamari mli 100000 keur vitamin,100000,100000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,vitamin,vitamin,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""vitamin"", ""currency"": ""IDR"", ""confidence"": 0.7}"
